title;artist;is_hot
Zig-Zag Walk;Foghat;False
She Blinded Me With Science;Thomas Doly;False
La Rivi\xc3\xa8re De Ton Dos;Jacques Douai;False
Chain (Alum Version);The Fire Theft;False
Hiekkaa (polvere);Tulipunaruusut;False
"""Colemans No. 1 / Ton Doule Fisel / Kiely Cotters / How We Spent the Christmas""";Moving Cloud;False
Lonesome Road;Junior Kimrough;False
"""Il a suffit dune chanson damour""";Christian adam;False
Soleariyas;Juan Carmona;False
Finally (Alum Version);T.G. Sheppard;False
Shades Of Love;Tom Baraas;False
This is My Year;Mac Dre;False
Que Vas A Hacer?;Daddy Yankee / May-Be;False
Slow Down;Carlton Livingston;False
"""36 Grad (Paul van Dyks Vandit Clumix)""";2raumwohnung;False
"""Im So Bored With The U.S.A.""";The Clash;False
Born To Run;Suzi Quatro;False
Electrasonic V;Los Faulosos Cadillacs;False
Gamilia Patinada;Nikos Kalaintzis;False
Winter In Finland;Moss;False
Tras La Reja;Orquesta Sulime;False
Work Hard;Luciano;False
Azul Contente;Luciana Souza;False
"""Wont Be Long""";Rakim feat. Tracey Horton;False
Les Forains;Richard Galliano;False
Desert Caravan;Oscar Lima;False
Sunset In Akkarai;Desert Dwellers;False
Born Again;The Freedom;False
"""Dont Stop""";Jars Of Clay;False
Take The Time;Bad Company;False
Troule;Bruce Roison;False
"""Im Walking""";Donnie McClurkin;False
In This Skin;Jessica Simpson;False
Hood Figga Juke;DJ Rashad featuring DJ Chi Boogie;False
I Am The Walrus;Spooky Tooth / Mike Harrison;False
M 14;Derek Bailey;False
Pu Pusher;Repulica;False
I Won\x19t Let You Back In;California Oranges;False
On The Other Hand (Alum Version);Randy Travis;False
Best Friend;Toni Braxton;False
Eric;The Monroes;False
Mari Mouri (Mary Has Died);Steve Riley & The Mamou Playoys;False
Hunger Strike;Temple Of The Dog;False
Sellotape Flowers;Geiom;False
Kurrajong;David Hudson;False
Reels: Old Joes / the Cliffs of Moher / the clips of mohair / the slightly less-well-informed maid;Dale Russ / Finn MacGinty;False
El Homre De La Valija (Rock);"""Pappos Blues""";False
Die Slow;Sheek Louch;False
"""Till We Aint Strangers Anymore""";Bon Jovi;False
Stumle;R.E.M.;False
Bewitched_ Bothered & Bewildered;The Allies;False
Taking Over;Big Rich featuring Devo;False
Ay ! Mi Somrero;Jo Privat;False
The Murder Prologue;Steve Vai;False
Love Divine_ All Love Excelling;Russ Morgan;False
Prelude (Learing To Trust Alum Version);David Meece;False
Ride On The Rhythm;Buckeye Politicians;False
C.C. Ryder;Roy Buchanan;False
Country Girl;Dottie West;False
I.B.S. (Amended Alum Version);"""CamRon""";False
Moscow Nights;The Mustangs;False
Red is the Rose;Joe Heaney;False
Execution;First Blood;False
Anytime You Need A Friend;Mariah Carey;False
Si Lu;Candy Lo;False
"""\xc3\x87a cest Paris""";Jacques Ferchit;False
Peanuts (The Peanut Vendor);Fania All Stars;False
Broderskapets ring;Dimmu Borgir;False
Go Bay (feat GemStones) (Explicit Alum Version);Lupe Fiasco feat. GemStones;False
The Wickedness;Paul Glazy;False
Completeness;Minnie Riperton;False
Cuento De La Buena Pipa;Las Ni\xc3\x1as;False
God Is The Answer (Footprints In The Sand Alum Version);Cristy Lane;False
Mopao;Africando All Stars;False
Angry Young Men (LP Version);Randy Stonehill;False
Bay Boy [feat. Beyonce];Sean Paul;False
Dasotmori Live;Megadrums;False
Rock And Roll (Could Never Hip Hop Like This) Part 2 featuring Lord Finesse_ Mike Shonoda_ Chester Bennington_ Rahzel_ Qert_ Grand Wizard Theodore & Jazzy Jay (Instrumental);Handsome Boy Modeling School;False
Right here Waiting;Lightforce;False
"Perk trip - sleeping in ""tues";Jeanne Roertson;False
Sample Track 11;Simon Harris;False
"""Rollin and Tumlin""";R.L. Burnside;False
If Money Talks;Jason & The Scorchers;False
Evening Prayer;Don Gison;False
Sweet Lover Hangover;Love and Rockets;False
"""Hes Waitin""";DMZ;False
Thank You For Calling;Billy Walker;False
I Must Tell Someody;Daywind Studio Musicians;False
Gay Ranchero;The Mystic Moods Orchestra;False
Shine For Jesus;Sister Rosetta Tharpe;False
Hard To Admit;Jessie Lee Miller;False
Laurie And Martin;Max Steiner;False
Mi Ni Yu Wo;Denise Ho;False
Yi Ji Ji Zhong;Cookies;False
Bang;Badmarsh & Shri;False
Todas Las Cosas Que Ella Me Di\xc3\x3;Los Faulosos Cadillacs;False
Coyotes (Alum Version);Jason Mraz;False
The Everclear Song;Roger Creager;False
Ice Cream Man;Session Americana;False
El Chico Del Apartamento 512;Selena;False
No Se Lo Que Me Da;Los Iracundos;False
Going Back To New Orleans;Poncho Sanchez;False
Superman;Donna Fargo;False
Desperados;The Game;False
Cumha Eoghain Rua Ui Neill (Lament For Owen Roe);Clannad;False
Streamline;System of a Down;False
Fly Again (The Scumfrog Radio Edit);Kristine W.;False
One More Night;Phil Collins;False
Fang Bu Sheng Fang;Eason Chan;False
Dog Tagged;Kill The Client;False
"""Peter Pan (jveux pas \xc3\xaatre jeune) [feat. Les Pistons Flingueurs]""";Nicolas Bacchus;False
5 Foot 1;Iggy Pop;False
Games That Lovers Play;James Last;False
Butterflies;Poptart Monkeys;False
Bay Momma (Chopped & Screwed Version);Lil Boosie & Weie;False
"""Wagoners Lad""";John Seastian;False
The Key;Melissa Auf der Maur;False
Guajira Y Ven;Willie Colon;False
Doctrines;Arthur Fiedler;False
Never Tell;The Primitives;False
SPONT.AN;AUDIO.3;False
Chasing Monsters;John Wesley;False
Night Beat;The Chico Hamilton Quintet;False
"""Passin Me By""";The Pharcyde;False
English House;Fleet Foxes;False
M\xc3\xa9dium;Gustavo Cerati;False
My Triute (to God Be The Glory);Andra\xc3\xa9 Crouch & Solid Gospel;False
Policias Y Ladrones;Pedro Garcia & His Del Prado Orchestra;False
Hot Rod Lincoln;Asleep At The Wheel;False
But You Are;Lauren Wood;False
Pretty Smiles & Shattered Teeth;Soilent Green;False
Angeles;Elliot Smith;False
Soot and Stars;The Smashing Pumpkins;False
Intro;A-Mei;False
Future/Now (LP Version);MC5;False
Piney Brown (K.C.);Joe Turner / Pee Wee Crayton / Sonny Stitt;False
Jah Keep Us There;Rising Lion;False
Carry The Weight;Xziit;False
Cupareree or Graysinn;Les Witches;False
Voucher;Janitor Joe;False
Choway;Roy Buchanan;False
Eimsush is 0711;Dynamite Deluxe;False
Pretty Please Me;Dickies;False
Perfect Peace;Twila Paris;False
The Blinding Sun;Gustavo Santaolalla;False
Ten Days (Alum Version);Missy Higgins;False
Machuca;Caas;False
Einmal reich;UKW;False
Rang De Basanti;"Daler Mehndi;Chitra";False
Do You Ever Think Of Me;Russ Morgan;False
"""Half Aint Been Told""";Otis Spann;False
Yo Mouth (Skit);Tha Liks;False
Heaven Can Wait;Michael Jackson;False
Follow The Light (Radio Edit);Su Focus;False
Carta De Amor;Egerto Gismonti;False
Sweet Suffering Christ;Margaret Becker;False
When Disaster Strikes (Explicit LP Version);Busta Rhymes;False
Dissidents (The Search For Truth Part 1) (2009 Digital Remaster);Thomas Doly;False
Noises;Taal;False
The Big Stall;Theodore Shapiro;False
Wanderlust;Baroness;False
Kill Miss America (Alum Version);Murderdolls;False
Like A Star;Joe McBride;False
"""Palla paca""";Juan Carmona;False
2 Glocks;Bone Thugs-N-Harmony;False
Gold Flames Of Angels;Human Disease;False
Zavelow House (Alum Version);Owsley;False
Prijateljica;Donna Ares;False
Queen Of The Hours (2001 Digital Remaster);Electric Light Orchestra;False
Death Or Glory;The Clash;False
Flat Earth Society (Alum Version);Bad Religion;False
The Wreckage Intro (Alum Version);Throw The Fight;False
Walking The Cow (Hi How Are You);Daniel Johnston;False
Drum Machine Joy;MxPx;False
Encouraged;John P. Kee;False
Phantoms In The Mirror;W.A.S.P.;False
Etre Une Femme;Nolwenn Leroy;False
"""Im Just A Girl""";Kofi;False
Please No More;The Cate Brothers;False
Armando;Renato Borghetti;False
Peigin is Peadar;Joe Heaney;False
Nothing To You;Milk Inc.;False
What a Friend We Have in Jesus;Bill Murk;False
Lero Do Bolero;Nana Caymmi;False
World Wind;J-MACK;False
Love Goes Down (Part Deux);Annie Minogue Band;False
orn again;Endres;False
"""Sally Cant Dance""";Lou Reed;False
Dying To Stay;Alias;False
Take Five - Live;Hound Dog Taylor and The Houserockers;False
Gun Shot;Akon;False
Kindhearted Woman Blues;Roert Lockwood_ Jr.;False
Watchie Watchie;George Nooks;False
"Beneath The Valley Of The Underdog (Alum Version + Hidden Track ""Talkin\ Randy Tate\s..."")";Mudhoney;False
Sam und Bo_ N.E.O.;Samy Deluxe;False
Cero Codazos;Johnny Pacheco;False
Rockout_ Whatever You Feel Like;Cactus;False
Apisti;Christos Dantis;False
CB4;Slum Village;False
Just Look At the Blessing;True Believers;False
Got To Give It Up;James Taylor Quartet;False
Softly And Tenderly;Josh Turner;False
You Never Cry Like A Lover (LP Version);Eagles;False
Crazy Rhythm;Hank Penny;False
"""If Thats True""";Esperanza Spalding / Leo Genovese;False
Concerto No.3 In D: Allegro;Francis Lai;False
The Rover (Takao Tajima Remix);Original Love;False
Beachport;Click / Click_ M_Ferri;False
Qu\xc3\xadtate La Ropa;Los Delinq\xc3\xcentes;False
Min Aporis;Antonis Remos;False
Teeny Weeny String Bikini;Gunther & the Sunshine Girls;False
"""JSuis Dans La D\xc3\xaache""";Patrick Bruel;False
Sarameque;Charlie Byrd / Carlos Barosa-Lima / Carlos Barosa-Lima;False
Resurrection;Eddie Turner;False
Watch This Sounds;Jimmy Riley;False
"""Lock The Door / Get Up Old Woman And Shake Yourself / What Ails You? - (single jig)""";Seamus Egan;False
Mozart In Sama Motion;Laurindo Almeida;False
Poema;Andr\xc3\xa9 Verchuren;False
Las Muchachas;Sonora Carruseles;False
Dig Up;Cindy Morgan;False
Passion;Paris Musette;False
"""This Ones For You""";Barry Manilow;False
The Beginning of the Partnership;"Nick Ingman;Gavyn Wright";False
Tin Pan Alley (aka Roughest Place In Town);Stevie Ray Vaughan And Doule Troule;False
Try And Stop Me;The Creation;False
Umrellas Of Cherourg;Manuel & The Music Of The Mountains;False
Cool Water;Gene Autry;False
Dans le calme de la nuit;Kali;False
Here Without You;3 Doors Down;False
Sweet To Mama;Frank Stokes;False
Raccolto;Stefano Battaglia_ Giovanni Maier_ Michele Raia;False
Wisdom;Cedric Myton;False
Throwdown At The Hoedown (LP Version);Bela Fleck And The Flecktones;False
Expolodera (som dynamit);Caramell;False
Im Clu;Massive T\xc3\x6ne;False
Baiao Malandro;Egerto Gismonti;False
Perro Faldero;Los Traileros Del Norte;False
I Was a Human Bom for the FBI;Zomina & The Skeletones;False
"""I Cant Wait Until Tomorrow (Live)""";Gary Moore;False
Common sense;Winston McAnuff_ The Bazaz Orchestra;False
Meteorito;Chacho;False
We Are The Reason - Medium key performance track w/o ackground vocals;Ultimate Tracks;False
"""The Ballad Of St. Annes Reel""";Ronnie Drew;False
"""Mothers Luv""";Usher Featuring The Nu Beginning;False
Class Act;James Hunter;False
Monday Morning Blues;Mississippi John Hurt;False
Someody Stop Me;Emilio;False
Side By Side;Xmilk;False
"""Dont Take Your Love Away From Me (Alum Version)""";Randy Travis;False
The Same Old Innocence;Architecture In Helsinki;False
S*B*Y;An Cafe;False
"""It Doesnt Matter Where_ Just Drive""";Snow Patrol;False
The Golden Rocket;Johnny Horton;False
the tales of King Solitude 1:3;Clockwise;False
Losing True (Alum Version);The Roches;False
Run;Lighthouse Family;False
Love Happens Just Like That (LP Version);Bryan White;False
Teenage Queen (Alum Version);Aiden;False
God Keeps A Candle;The Nelons;False
Bootleg Rum Dum Blues;Blind Blake;False
Husands And Wives;Roger Miller;False
Be Stiff (Live);Devo;False
"""The Gold Its In The ... (1996 Digital Remaster)""";Pink Floyd;False
Tu Ex Amor;El Tiempo;False
Blues As Blues Can Get;Chris Farlowe;False
She Spoke 2 Me ( Extended Remix LP Version);Prince;False
Empty Bottles;The Hollywood Brats;False
Komm Computer;Frl.Menke;False
Gyere velem;Taoo;False
I Wonder Where You Are Tonight;Carl Smith;False
Revolution;Superchumo;False
The Line;The Small Knives;False
"""The Whites Bedroom - Fire Escape""";The Plasmatics;False
The Yellow Rose Of Texas;Roy Rogers;False
Trapdoor;Chase & Status;False
Would?;Alice In Chains;False
Mr. Goose;The Charms;False
Plastic People;Four Tet;False
Cuatro Veinte;Gonzalo Rualcaa;False
Goor;Plaza;False
Dont Push Me Away;Jim Jones / Chink Santana;False
Angel [2004];Neema;False
Funny How Time Slips Away;Roy Drusky;False
Run And Tell;The Perrys;False
"""Cuttin the Tree""";John Wesley;False
Music By Numers (2001 Digital Remaster);Penguin Caf\xc3\xa9 Orchestra;False
"""Tout izwen (feat. Milca_ SynnTya_ Shaolin)""";Leila Chicot;False
Klaio Gia Sena (Niagaras);Giorgos Marinis;False
"""Burn Em Down (LP Version)""";Sick Of It All;False
O Come_ O Come Emmanuel;Margaret Becker;False
Hesitation Blues;Hot Tuna;False
Mood Indigo;The Knightsridge Strings;False
Hasta Los Huesos;Andy & Lucas;False
Cumerland Gap;Danny Barnes;False
Svedomi;Krystof;False
Wild Ride (From the alum Steel And Fire);Mick Clarke;False
"""Its Alright Bruv""";Cockney Rejects;False
New Morning (Live);Nick Cave & The Bad Seeds;False
Sea_ Susurface;Aisha Duo;False
De Lai Bu Yi;Justin;False
Les Fleurs;Minnie Riperton;False
Como Olvidar (Merengue Versi\xc3\x3n);Olga Ta\xc3\x1\xc3\x3n;False
Birak Yakami;Eru Yasar;False
People = Sh*t (live) (Alum Version);Slipknot;False
Afonsina y el mar;Triana Pura;False
So Not Over You (Motivo-Pop Lectro Mix);Simply Red;False
Cruz;Christina Aguilera;False
Yodelling Mad (2002 Digital Remaster);Frank Ifield;False
Take a Ride;Frost;False
Show Me The Way;Mix Mo;False
Only Lonely;Bon Jovi;False
"""Cest Toujours Le Matin""";Cali;False
"""Happy Mothers Day""";Casiotone For The Painfully Alone;False
All The Lessons;Melanie And The Secret Army;False
Valium;Vincenzo;False
Castillos Y Sue\xc3\x1os;Las Ni\xc3\x1as;False
Lieder_ Die Uns Ein Leen Lang Begleiten;Maria & Margot Hellwig/Die Garmischer Alpenj\xc3\xa4ger;False
Black Celeration;Monster Magnet;False
"""Ke T Oniro Egine Efialtis""";Despina Vandi;False
No Volveras A Mi;KALIMBA;False
"""Please Heart_ Youre Killing Me""";Eleanor McEvoy;False
Le Fiacre;Gisele MacKenzie;False
Superscout;Sensations;False
Song Of Australia - Canto 6 (2009 Digital Remaster);Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers;False
Another Land (World);Davol;False
Sophie;Eleanor McEvoy;False
Meeting Daisy;Alexandre Desplat;False
So Many Roads;Joe Bonamassa;False
You Saved My Life;Kieran;False
Madeleine;Marcel Mouloudji;False
Oceans;"""Vexd""";False
New Born Soul;The Blind Boys Of Alaama;False
Prends-Moi La Main;Princess Lover;False
Too Tight Blues No. 2;Blind Blake;False
War?;System of a Down;False
El Oro De La Gallina De Los Huevos;Seguridad Social;False
Splendido Sundance;Al Di Meola;False
If You Leave Me Now;Brazilian Tropical Orchestra;False
"""Dont Look Back (Radio Edit)""";Antigone Rising;False
Dekh Le;Sunidhi Chauhan / Anu Malik / Jatin Sharma;False
Wie ein Eis\xc3\xa4r sein;Geier Sturzflug;False
Act Won (Things Fall Apart);The Roots;False
Down In The Jungle;Monster Magnet;False
Skymning;Groupa Med Lena Willemark;False
Mientras me quieras;Tranzas;False
So Nice - Original;Leroy Hutson;False
Sister Seagull (Live);Be Bop Deluxe;False
Goodye Broadway_ Hello France;Billy Murray;False
Exit People;Fergie;False
Te Quiero Mamma;Sergio Dalma;False
Salamanders In The Sun;Steve Vai;False
Alpha River;Eclier;False
Four Days Late (Studio Track w/o Background Vocals);Karen Peck And New River;False
Pleasure Zone Mix;Joy Kitikonti;False
I Just Love Old People (Rocky Mountain Homecoming Version);Jake Hess;False
MONDAY_ MONDAY;Boy Broom;False
Love Oh Love (Live in Chicago);Leroy Huston;False
"""Were Out Of Gas""";Alan Silvestri;False
The World In My Hands (We Are One);SNAP!;False
Superstar;For Squirrels;False
Dirty Old Man;Len Barry;False
La Sitiera;Bararito Diez;False
"""When A Mans In Love""";The Chieftains;False
Scelxenak;Orthrelm;False
Sanity Fades;Steel Rain;False
Serenata;Orquesta Romantica de La Haana;False
"""You Dont See Into The Blues Like Me""";Lonnie Johnson;False
Gross Throw-up Burp (Sonnerie_ Ringtone);Blingtones;False
Speak Low;Charlie Byrd;False
God Rest Ye Merry Gentlemen (World);R. Carlos Nakai;False
T\xc3\xa4ysikasvuinen mies;Y\xc3\x6lintu;False
Dj;Markscheider Kunst;False
Just As I Am (Arr.)  (Different From Track One);"""Edens Bridge""";False
"""Im Hot""";Erick Sermon;False
Me Lo Dijo Adela;Tito Rodriguez;False
The Way;Saigon Kick;False
The Way You Do The Things You Do;Jerry Butler;False
The Song from Moulin Rogue Where Is Your Heart;Percy Faith & Felicia Sanders;False
Exception To The Rule;Dann Huff;False
Touch My Body;Mariah Carey;False
"""Shes All I Ever Had""";Ricky Martin;False
"""Youre A Big Boy Now (Alum Version)""";John Seastian;False
Sensemilla;Mighty Diamonds;False
But Not For Me;Frank Vignola;False
Girl Nation [Live];D.A.D.;False
Change The Way (Highlands Alum Version);White Heart;False
Hey Sexy Lady;Shaggy / Brian & Tony Gold;False
What To Do;Alias;False
RAMUKA;Tri Atma;False
"""You Know Its True""";"""The Cats Miaow""";False
Edo Pou Ta Leme;Angela Dimitriou;False
All Burned Out;Savoy Brown;False
The Kangaroo Theory;Edelweiss;False
More;The Crystal Method;False
John the Revelator;Blind Willie Johnson;False
"""M\xc3\xa9lodie dAmour""";Edmundo Ros & His Orchestra;False
"""Venite Pa Maracaio""";Guaco;False
"""Ill Never Be Ale (To Tell It All) (High Key-Studio Track w/o Background Vocals)""";Karen Peck And New River;False
Say Something;Tony Tuff;False
N.Y. Electric / Hunter Interlude;Aesop Rock;False
Passion_ Love & Pain (Feat. 25 Kids);Serpentine;False
In My Arms (Live Auditorio Nacional 08);Aleks Syntek;False
Chi Chi Man;T.O.K.;False
Moonlight Serenade;Klaus Badelt;False
Kinky Woman;Jimmie Vaughan;False
"""At the Fountain (Reprise) (Brian dArcy James & Ensemle)""";"Marvin Hamlisch;John Lithgow;Jeffrey Huard";False
Intro. (The Plan Alum Version);Raze;False
"""Its The Three Of Us Left""";Rustless;False
Monologue With the Sky;Havok;False
"""1900s Madness #1""";Ennio Morricone;False
After I Made Love To You;BMX Bandits;False
Corre_ Corre (Keep On Running);Los Salvajes;False
Love Like This;Natasha Bedingfield;False
Freed From Desire (Alternate Mix);Flame;False
Shifter;Timo Maas featuring MC Chikaoo;False
Fried Neck Bones And Some Home Fries;Santana;False
Thriller;Fall Out Boy;False
1000 Of Years Ago;Namatjira;False
Getto Boys;Jack Orsen feat. Fumanschu_ Justus;False
Megaton B-Boy 2000 (LP Version);Handsome Boy Modeling School;False
Qing Yi Shi;Leon Lai;False
Eyes Of A Stranger (Alum Version);P.O.D.;False
Sent By Angels;Arc Angels;False
Crosses of crossed colors 3;Henri Pousseur;False
The Plot To Bom The Panhandle (Alum Version);A Day To Rememer;False
Wendy;Jesse Malin;False
El troyano;Alfredo Guti\xc3\xa9rrez;False
"""Itll All Come Around (Alum Version)""";Back Door Slam;False
Let Him Fly;Patty Griffin;False
The Bottom Line;Rick Astley;False
Outside;Mariah Carey;False
Roadhouse Blues (Live In Detroit) (LP Version);The Doors;False
People Never Give Up;Curtis Mayfield;False
Marrakech;ATB;False
The Cat Came Back;Laurie Berkner;False
Going Down;The Germs;False
Never Again (Alum Version);Killswitch Engage;False
Earth Child (World);Sharon Burch;False
