title;artist
"b""Let's Roll (Take 1)""";b'J.B.Lenoir'
b'Satellite Of Love (Album Version)';b'Porno For Pyros'
"b""What's He Doin' In My World""";b'Eddy Arnold'
b'For Anything';b'Vanessa Daou'
b'Rock Me Baby';b'Freddie King'
b'Speaker Problems';b'Johnny Vicious'
b'Freak it all Night';b'DJ Guy'
b'Seven Days Too Long';"b""Dexy's Midnight Runners"""
b'Zig-Zag Walk';b'Foghat'
b'She Blinded Me With Science';b'Thomas Dolby'
b'La Rivi\xc3\xa8re De Ton Dos';b'Jacques Douai'
b'Chain (Album Version)';b'The Fire Theft'
b'Hiekkaa (polvere)';b'Tulipunaruusut'
"b""Coleman's No. 1 / Ton Double Fisel / Kiely Cotter's / How We Spent the Christmas""";b'Moving Cloud'
b'Lonesome Road';b'Junior Kimbrough'
"b""Il a suffit d'une chanson d'amour""";b'Christian adam'
b'Soleariyas';b'Juan Carmona'
b'Finally (Album Version)';b'T.G. Sheppard'
b'Shades Of Love';b'Tom Barabas'
b'This is My Year';b'Mac Dre'
b'Que Vas A Hacer?';b'Daddy Yankee / May-Be'
b'Slow Down';b'Carlton Livingston'
"b""36 Grad (Paul van Dyk's Vandit Clubmix)""";b'2raumwohnung'
"b""I'm So Bored With The U.S.A.""";b'The Clash'
b'Born To Run';b'Suzi Quatro'
b'Electrasonic V';b'Los Fabulosos Cadillacs'
b'Gamilia Patinada';b'Nikos Kalaintzis'
b'Winter In Finland';b'Moss'
b'Tras La Reja';b'Orquesta Sublime'
b'Work Hard';b'Luciano'
b'Azul Contente';b'Luciana Souza'
"b""Won't Be Long""";b'Rakim feat. Tracey Horton'
b'Les Forains';b'Richard Galliano'
b'Desert Caravan';b'Oscar Lima'
b'Sunset In Akkarai';b'Desert Dwellers'
b'Born Again';b'The Freedom'
"b""Don't Stop""";b'Jars Of Clay'
b'Take The Time';b'Bad Company'
b'Trouble';b'Bruce Robison'
"b""I'm Walking""";b'Donnie McClurkin'
b'In This Skin';b'Jessica Simpson'
b'Hood Figga Juke';b'DJ Rashad featuring DJ Chi Boogie'
b'I Am The Walrus';b'Spooky Tooth / Mike Harrison'
b'M 14';b'Derek Bailey'
b'Pub Pusher';b'Republica'
b'I Won\x19t Let You Back In';b'California Oranges'
b'On The Other Hand (Album Version)';b'Randy Travis'
b'Best Friend';b'Toni Braxton'
b'Eric';b'The Monroes'
b'Mari Mouri (Mary Has Died)';b'Steve Riley & The Mamou Playboys'
b'Hunger Strike';b'Temple Of The Dog'
b'Sellotape Flowers';b'Geiom'
b'Kurrajong';b'David Hudson'
b'Reels: Old Joes / the Cliffs of Moher / the clips of mohair / the slightly less-well-informed maid';b'Dale Russ / Finn MacGinty'
b'El Hombre De La Valija (Rock)';"b""Papp'os Blues"""
b'Die Slow';b'Sheek Louch'
"b""Till We Ain't Strangers Anymore""";b'Bon Jovi'
b'Stumble';b'R.E.M.'
b'Bewitched_ Bothered & Bewildered';b'The Allies'
b'Taking Over';b'Big Rich featuring Devo'
b'Ay ! Mi Sombrero';b'Jo Privat'
b'The Murder Prologue';b'Steve Vai'
b'Love Divine_ All Love Excelling';b'Russ Morgan'
b'Prelude (Learing To Trust Album Version)';b'David Meece'
b'Ride On The Rhythm';b'Buckeye Politicians'
b'C.C. Ryder';b'Roy Buchanan'
b'Country Girl';b'Dottie West'
b'I.B.S. (Amended Album Version)';"b""Cam'Ron"""
b'Moscow Nights';b'The Mustangs'
b'Red is the Rose';b'Joe Heaney'
b'Execution';b'First Blood'
b'Anytime You Need A Friend';b'Mariah Carey'
b'Si Lu';b'Candy Lo'
"b""\xc3\x87a c'est Paris""";b'Jacques Ferchit'
b'Peanuts (The Peanut Vendor)';b'Fania All Stars'
b'Broderskapets ring';b'Dimmu Borgir'
b'Go Baby (feat GemStones) (Explicit Album Version)';b'Lupe Fiasco feat. GemStones'
b'The Wickedness';b'Paul Glazby'
b'Completeness';b'Minnie Riperton'
b'Cuento De La Buena Pipa';b'Las Ni\xc3\xb1as'
b'God Is The Answer (Footprints In The Sand Album Version)';b'Cristy Lane'
b'Mopao';b'Africando All Stars'
b'Angry Young Men (LP Version)';b'Randy Stonehill'
b'Baby Boy [feat. Beyonce]';b'Sean Paul'
b'Dasotmori Live';b'Megadrums'
b'Rock And Roll (Could Never Hip Hop Like This) Part 2 featuring Lord Finesse_ Mike Shonoda_ Chester Bennington_ Rahzel_ Qbert_ Grand Wizard Theodore & Jazzy Jay (Instrumental)';b'Handsome Boy Modeling School'
b'Right here Waiting';b'Lightforce'
"b'Perk trip - sleeping in ""tubes'";b'Jeanne Robertson'
b'Sample Track 11';b'Simon Harris'
"b""Rollin' and Tumblin'""";b'R.L. Burnside'
b'Good Girl Gone Bad';b'Rihanna'
b'If Money Talks';b'Jason & The Scorchers'
b'Evening Prayer';b'Don Gibson'
b'Sweet Lover Hangover';b'Love and Rockets'
"b""He's Waitin'""";b'DMZ'
b'Thank You For Calling';b'Billy Walker'
b'I Must Tell Somebody';b'Daywind Studio Musicians'
b'Gay Ranchero';b'The Mystic Moods Orchestra'
b'Shine For Jesus';b'Sister Rosetta Tharpe'
b'Hard To Admit';b'Jessie Lee Miller'
b'Laurie And Martin';b'Max Steiner'
b'Mi Ni Yu Wo';b'Denise Ho'
b'Yi Ji Ji Zhong';b'Cookies'
b'Bang';b'Badmarsh & Shri'
b'Todas Las Cosas Que Ella Me Di\xc3\xb3';b'Los Fabulosos Cadillacs'
b'Coyotes (Album Version)';b'Jason Mraz'
b'The Everclear Song';b'Roger Creager'
b'Ice Cream Man';b'Session Americana'
b'El Chico Del Apartamento 512';b'Selena'
b'No Se Lo Que Me Da';b'Los Iracundos'
b'Going Back To New Orleans';b'Poncho Sanchez'
b'Superman';b'Donna Fargo'
b'Desperados';b'The Game'
b'Cumha Eoghain Rua Ui Neill (Lament For Owen Roe)';b'Clannad'
b'Streamline';b'System of a Down'
b'Fly Again (The Scumfrog Radio Edit)';b'Kristine W.'
b'One More Night';b'Phil Collins'
b'Fang Bu Sheng Fang';b'Eason Chan'
b'Dog Tagged';b'Kill The Client'
"b""Peter Pan (j'veux pas \xc3\xaatre jeune) [feat. Les Pistons Flingueurs]""";b'Nicolas Bacchus'
b'5 Foot 1';b'Iggy Pop'
b'Games That Lovers Play';b'James Last'
b'Butterflies';b'Poptart Monkeys'
b'Baby Momma (Chopped & Screwed Version)';b'Lil Boosie & Webbie'
"b""Wagoner's Lad""";b'John Sebastian'
b'The Key';b'Melissa Auf der Maur'
b'Guajira Y Ven';b'Willie Colon'
b'Doctrines';b'Arthur Fiedler'
b'Never Tell';b'The Primitives'
b'SPONT.AN';b'AUDIO.3'
b'Chasing Monsters';b'John Wesley'
b'Night Beat';b'The Chico Hamilton Quintet'
"b""Passin' Me By""";b'The Pharcyde'
b'English House';b'Fleet Foxes'
b'M\xc3\xa9dium';b'Gustavo Cerati'
b'My Tribute (to God Be The Glory)';b'Andra\xc3\xa9 Crouch & Solid Gospel'
b'Policias Y Ladrones';b'Pedro Garcia & His Del Prado Orchestra'
b'Hot Rod Lincoln';b'Asleep At The Wheel'
b'But You Are';b'Lauren Wood'
b'Pretty Smiles & Shattered Teeth';b'Soilent Green'
b'Angeles';b'Elliot Smith'
b'Soot and Stars';b'The Smashing Pumpkins'
b'Intro';b'A-Mei'
b'Future/Now (LP Version)';b'MC5'
b'Piney Brown (K.C.)';b'Joe Turner / Pee Wee Crayton / Sonny Stitt'
b'Jah Keep Us There';b'Rising Lion'
b'Carry The Weight';b'Xzibit'
b'Cupareree or Graysinn';b'Les Witches'
b'Voucher';b'Janitor Joe'
b'Chowbay';b'Roy Buchanan'
b'Eimsbush bis 0711';b'Dynamite Deluxe'
b'Pretty Please Me';b'Dickies'
b'Perfect Peace';b'Twila Paris'
b'The Blinding Sun';b'Gustavo Santaolalla'
b'Ten Days (Album Version)';b'Missy Higgins'
b'Machuca';b'Cabas'
b'Einmal reich';b'UKW'
b'Rang De Basanti';"b'Daler Mehndi;Chitra'"
b'Do You Ever Think Of Me';b'Russ Morgan'
"b""Half Ain't Been Told""";b'Otis Spann'
b'Yo Mouth (Skit)';b'Tha Liks'
b'Heaven Can Wait';b'Michael Jackson'
b'Follow The Light (Radio Edit)';b'Sub Focus'
b'Carta De Amor';b'Egberto Gismonti'
b'Sweet Suffering Christ';b'Margaret Becker'
b'When Disaster Strikes (Explicit LP Version)';b'Busta Rhymes'
b'Dissidents (The Search For Truth Part 1) (2009 Digital Remaster)';b'Thomas Dolby'
b'Noises';b'Taal'
b'The Big Stall';b'Theodore Shapiro'
b'Wanderlust';b'Baroness'
b'Kill Miss America (Album Version)';b'Murderdolls'
b'Like A Star';b'Joe McBride'
"b""Pa'lla pa'ca""";b'Juan Carmona'
b'2 Glocks';b'Bone Thugs-N-Harmony'
b'Gold Flames Of Angels';b'Human Disease'
b'Zavelow House (Album Version)';b'Owsley'
b'Prijateljica';b'Donna Ares'
b'Queen Of The Hours (2001 Digital Remaster)';b'Electric Light Orchestra'
b'Death Or Glory';b'The Clash'
b'Skit #2 (Kanye West/Late Registration)';b'Kanye West'
b'Flat Earth Society (Album Version)';b'Bad Religion'
b'The Wreckage Intro (Album Version)';b'Throw The Fight'
b'Walking The Cow (Hi How Are You)';b'Daniel Johnston'
b'Drum Machine Joy';b'MxPx'
b'Encouraged';b'John P. Kee'
b'Phantoms In The Mirror';b'W.A.S.P.'
b'Etre Une Femme';b'Nolwenn Leroy'
"b""I'm Just A Girl""";b'Kofi'
b'Please No More';b'The Cate Brothers'
b'Armando';b'Renato Borghetti'
b'Peigin is Peadar';b'Joe Heaney'
b'Nothing To You';b'Milk Inc.'
b'What a Friend We Have in Jesus';b'Bill Murk'
b'Lero Do Bolero';b'Nana Caymmi'
b'World Wind';b'J-MACK'
b'Love Goes Down (Part Deux)';b'Annie Minogue Band'
b'born again';b'Endres'
"b""Sally Can't Dance""";b'Lou Reed'
b'Dying To Stay';b'Alias'
b'Take Five - Live';b'Hound Dog Taylor and The Houserockers'
b'Gun Shot';b'Akon'
b'Kindhearted Woman Blues';b'Robert Lockwood_ Jr.'
b'Watchie Watchie';b'George Nooks'
"b'Beneath The Valley Of The Underdog (Album Version + Hidden Track ""Talkin\' Randy Tate\'s..."")'";b'Mudhoney'
b'Sam und Bo_ N.E.O.';b'Samy Deluxe'
b'Cero Codazos';b'Johnny Pacheco'
b'Rockout_ Whatever You Feel Like';b'Cactus'
b'Apisti';b'Christos Dantis'
b'CB4';b'Slum Village'
b'Just Look At the Blessing';b'True Believers'
b'Got To Give It Up';b'James Taylor Quartet'
b'Softly And Tenderly';b'Josh Turner'
b'You Never Cry Like A Lover (LP Version)';b'Eagles'
b'Crazy Rhythm';b'Hank Penny'
"b""If That's True""";b'Esperanza Spalding / Leo Genovese'
b'Concerto No.3 In D: Allegro';b'Francis Lai'
b'The Rover (Takao Tajima Remix)';b'Original Love'
b'Beachport';b'Click / Click_ M_Ferri'
b'Qu\xc3\xadtate La Ropa';b'Los Delinq\xc3\xbcentes'
b'Min Aporis';b'Antonis Remos'
b'Teeny Weeny String Bikini';b'Gunther & the Sunshine Girls'
"b""J'Suis Dans La D\xc3\xaache""";b'Patrick Bruel'
b'Sarambeque';b'Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima'
b'Resurrection';b'Eddie Turner'
b'Watch This Sounds';b'Jimmy Riley'
"b""Lock The Door / Get Up Old Woman And Shake Yourself / What Ail's You? - (single jig)""";b'Seamus Egan'
b'Mozart In Samba Motion';b'Laurindo Almeida'
b'Poema';b'Andr\xc3\xa9 Verchuren'
b'Las Muchachas';b'Sonora Carruseles'
b'Dig Up';b'Cindy Morgan'
b'Passion';b'Paris Musette'
"b""This One's For You""";b'Barry Manilow'
b'The Beginning of the Partnership';"b'Nick Ingman;Gavyn Wright'"
b'Tin Pan Alley (aka Roughest Place In Town)';b'Stevie Ray Vaughan And Double Trouble'
b'Try And Stop Me';b'The Creation'
b'Umbrellas Of Cherbourg';b'Manuel & The Music Of The Mountains'
b'Cool Water';b'Gene Autry'
b'Dans le calme de la nuit';b'Kali'
b'Here Without You';b'3 Doors Down'
b'Sweet To Mama';b'Frank Stokes'
b'Raccolto';b'Stefano Battaglia_ Giovanni Maier_ Michele Rabbia'
b'Wisdom';b'Cedric Myton'
b'Throwdown At The Hoedown (LP Version)';b'Bela Fleck And The Flecktones'
b'Expolodera (som dynamit)';b'Caramell'
b'Im Club';b'Massive T\xc3\xb6ne'
b'Baiao Malandro';b'Egberto Gismonti'
b'Perro Faldero';b'Los Traileros Del Norte'
b'I Was a Human Bomb for the FBI';b'Zombina & The Skeletones'
"b""I Can't Wait Until Tomorrow (Live)""";b'Gary Moore'
b'Common sense';b'Winston McAnuff_ The Bazbaz Orchestra'
b'Meteorito';b'Chacho'
b'We Are The Reason - Medium key performance track w/o background vocals';b'Ultimate Tracks'
"b""The Ballad Of St. Anne's Reel""";b'Ronnie Drew'
"b""Mother's Luv""";b'Usher Featuring The Nu Beginning'
b'Class Act';b'James Hunter'
b'Monday Morning Blues';b'Mississippi John Hurt'
b'Somebody Stop Me';b'Emilio'
b'Side By Side';b'Xmilk'
"b""Don't Take Your Love Away From Me (Album Version)""";b'Randy Travis'
b'The Same Old Innocence';b'Architecture In Helsinki'
b'S*B*Y';b'An Cafe'
"b""It Doesn't Matter Where_ Just Drive""";b'Snow Patrol'
b'The Golden Rocket';b'Johnny Horton'
b'the tales of King Solitude 1:3';b'Clockwise'
b'Losing True (Album Version)';b'The Roches'
b'Run';b'Lighthouse Family'
b'Love Happens Just Like That (LP Version)';b'Bryan White'
b'Teenage Queen (Album Version)';b'Aiden'
b'God Keeps A Candle';b'The Nelons'
b'Bootleg Rum Dum Blues';b'Blind Blake'
b'Husbands And Wives';b'Roger Miller'
b'Be Stiff (Live)';b'Devo'
"b""The Gold It's In The ... (1996 Digital Remaster)""";b'Pink Floyd'
b'Tu Ex Amor';b'El Tiempo'
b'Blues As Blues Can Get';b'Chris Farlowe'
b'She Spoke 2 Me ( Extended Remix LP Version)';b'Prince'
b'Empty Bottles';b'The Hollywood Brats'
b'Komm Computer';b'Frl.Menke'
b'Gyere velem';b'Taboo'
b'I Wonder Where You Are Tonight';b'Carl Smith'
b'Revolution';b'Superchumbo'
b'The Line';b'The Small Knives'
"b""The White's Bedroom - Fire Escape""";b'The Plasmatics'
b'The Yellow Rose Of Texas';b'Roy Rogers'
b'Trapdoor';b'Chase & Status'
b'Would?';b'Alice In Chains'
b'Mr. Goose';b'The Charms'
b'Plastic People';b'Four Tet'
b'Cuatro Veinte';b'Gonzalo Rubalcaba'
b'Goor';b'Plaza'
b'Dont Push Me Away';b'Jim Jones / Chink Santana'
b'Angel [2004]';b'Neema'
b'Funny How Time Slips Away';b'Roy Drusky'
b'Run And Tell';b'The Perrys'
"b""Cuttin' the Tree""";b'John Wesley'
b'Music By Numbers (2001 Digital Remaster)';b'Penguin Caf\xc3\xa9 Orchestra'
"b""Tout bizwen (feat. Milca_ Synn'Tya_ Shaolin)""";b'Leila Chicot'
b'Klaio Gia Sena (Niagaras)';b'Giorgos Marinis'
"b""Burn 'Em Down (LP Version)""";b'Sick Of It All'
b'O Come_ O Come Emmanuel';b'Margaret Becker'
b'Hesitation Blues';b'Hot Tuna'
b'Mood Indigo';b'The Knightsbridge Strings'
b'Hasta Los Huesos';b'Andy & Lucas'
b'Cumberland Gap';b'Danny Barnes'
b'Svedomi';b'Krystof'
b'Wild Ride (From the album Steel And Fire)';b'Mick Clarke'
"b""It's Alright Bruv""";b'Cockney Rejects'
b'New Morning (Live)';b'Nick Cave & The Bad Seeds'
b'Sea_ Subsurface';b'Aisha Duo'
b'De Lai Bu Yi';b'Justin'
b'Les Fleurs';b'Minnie Riperton'
b'Como Olvidar (Merengue Versi\xc3\xb3n)';b'Olga Ta\xc3\xb1\xc3\xb3n'
b'Birak Yakami';b'Ebru Yasar'
b'People = Sh*t (live) (Album Version)';b'Slipknot'
b'Afonsina y el mar';b'Triana Pura'
b'So Not Over You (Motivo-Pop Lectro Mix)';b'Simply Red'
b'Cruz';b'Christina Aguilera'
b'Yodelling Mad (2002 Digital Remaster)';b'Frank Ifield'
b'Take a Ride';b'Frost'
b'Show Me The Way';b'Mix Mob'
b'Only Lonely';b'Bon Jovi'
"b""C'est Toujours Le Matin""";b'Cali'
"b""Happy Mother's Day""";b'Casiotone For The Painfully Alone'
b'All The Lessons';b'Melanie And The Secret Army'
b'Valium';b'Vincenzo'
b'Castillos Y Sue\xc3\xb1os';b'Las Ni\xc3\xb1as'
b'Lieder_ Die Uns Ein Leben Lang Begleiten';b'Maria & Margot Hellwig/Die Garmischer Alpenj\xc3\xa4ger'
b'Black Celebration';b'Monster Magnet'
"b""Ke T' Oniro Egine Efialtis""";b'Despina Vandi'
b'No Volveras A Mi';b'KALIMBA'
"b""Please Heart_ You're Killing Me""";b'Eleanor McEvoy'
b'Le Fiacre';b'Gisele MacKenzie'
b'Superscout';b'Sensations'
b'Song Of Australia - Canto 6 (2009 Digital Remaster)';b'Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers'
b'Another Land (World)';b'Davol'
b'Sophie';b'Eleanor McEvoy'
b'Meeting Daisy';b'Alexandre Desplat'
b'So Many Roads';b'Joe Bonamassa'
b'You Saved My Life';b'Kieran'
b'Madeleine';b'Marcel Mouloudji'
b'Oceans';"b""Vex'd"""
b'New Born Soul';b'The Blind Boys Of Alabama'
b'Prends-Moi La Main';b'Princess Lover'
b'Too Tight Blues No. 2';b'Blind Blake'
b'War?';b'System of a Down'
b'El Oro De La Gallina De Los Huevos';b'Seguridad Social'
b'Splendido Sundance';b'Al Di Meola'
b'If You Leave Me Now';b'Brazilian Tropical Orchestra'
"b""Don't Look Back (Radio Edit)""";b'Antigone Rising'
b'Dekh Le';b'Sunidhi Chauhan / Anu Malik / Jatin Sharma'
b'Wie ein Eisb\xc3\xa4r sein';b'Geier Sturzflug'
b'Act Won (Things Fall Apart)';b'The Roots'
b'Down In The Jungle';b'Monster Magnet'
b'Skymning';b'Groupa Med Lena Willemark'
b'Mientras me quieras';b'Tranzas'
b'So Nice - Original';b'Leroy Hutson'
b'Sister Seagull (Live)';b'Be Bop Deluxe'
b'Goodbye Broadway_ Hello France';b'Billy Murray'
b'Exit People';b'Fergie'
b'Te Quiero Mamma';b'Sergio Dalma'
b'Salamanders In The Sun';b'Steve Vai'
b'Alpha River';b'Eclier'
b'Four Days Late (Studio Track w/o Background Vocals)';b'Karen Peck And New River'
b'Pleasure Zone Mix';b'Joy Kitikonti'
b'I Just Love Old People (Rocky Mountain Homecoming Version)';b'Jake Hess'
b'MONDAY_ MONDAY';b'Bobby Broom'
b'Love Oh Love (Live in Chicago)';b'Leroy Huston'
"b""We're Out Of Gas""";b'Alan Silvestri'
b'The World In My Hands (We Are One)';b'SNAP!'
b'Superstar';b'For Squirrels'
b'Dirty Old Man';b'Len Barry'
b'La Sitiera';b'Barbarito Diez'
"b""When A Man's In Love""";b'The Chieftains'
b'Scelxenak';b'Orthrelm'
b'Sanity Fades';b'Steel Rain'
b'Serenata';b'Orquesta Romantica de La Habana'
"b""You Don't See Into The Blues Like Me""";b'Lonnie Johnson'
b'Gross Throw-up Burp (Sonnerie_ Ringtone)';b'Blingtones'
b'Speak Low';b'Charlie Byrd'
b'God Rest Ye Merry Gentlemen (World)';b'R. Carlos Nakai'
b'T\xc3\xa4ysikasvuinen mies';b'Y\xc3\xb6lintu'
b'Dj';b'Markscheider Kunst'
b'Just As I Am (Arr.)  (Different From Track One)';"b""Eden's Bridge"""
"b""I'm Hot""";b'Erick Sermon'
b'Me Lo Dijo Adela';b'Tito Rodriguez'
b'The Way';b'Saigon Kick'
b'The Way You Do The Things You Do';b'Jerry Butler'
b'The Song from Moulin Rogue Where Is Your Heart';b'Percy Faith & Felicia Sanders'
b'Exception To The Rule';b'Dann Huff'
b'Touch My Body';b'Mariah Carey'
"b""She's All I Ever Had""";b'Ricky Martin'
"b""You're A Big Boy Now (Album Version)""";b'John Sebastian'
b'Sensemilla';b'Mighty Diamonds'
b'But Not For Me';b'Frank Vignola'
b'Girl Nation [Live]';b'D.A.D.'
b'Change The Way (Highlands Album Version)';b'White Heart'
b'Hey Sexy Lady';b'Shaggy / Brian & Tony Gold'
b'What To Do';b'Alias'
b'RAMUKA';b'Tri Atma'
"b""You Know It's True""";"b""The Cat's Miaow"""
b'Edo Pou Ta Leme';b'Angela Dimitriou'
b'All Burned Out';b'Savoy Brown'
b'The Kangaroo Theory';b'Edelweiss'
b'More';b'The Crystal Method'
b'John the Revelator';b'Blind Willie Johnson'
"b""M\xc3\xa9lodie d'Amour""";b'Edmundo Ros & His Orchestra'
"b""Venite Pa' Maracaibo""";b'Guaco'
"b""I'll Never Be Able (To Tell It All) (High Key-Studio Track w/o Background Vocals)""";b'Karen Peck And New River'
b'Say Something';b'Tony Tuff'
b'N.Y. Electric / Hunter Interlude';b'Aesop Rock'
b'Passion_ Love & Pain (Feat. 25 Kids)';b'Serpentine'
b'In My Arms (Live Auditorio Nacional 08)';b'Aleks Syntek'
b'Chi Chi Man';b'T.O.K.'
b'Moonlight Serenade';b'Klaus Badelt'
b'Kinky Woman';b'Jimmie Vaughan'
"b""At the Fountain (Reprise) (Brian d'Arcy James & Ensemble)""";"b'Marvin Hamlisch;John Lithgow;Jeffrey Huard'"
b'Intro. (The Plan Album Version)';b'Raze'
"b""It's The Three Of Us Left""";b'Rustless'
b'Monologue With the Sky';b'Havok'
"b""1900's Madness #1""";b'Ennio Morricone'
b'After I Made Love To You';b'BMX Bandits'
b'Corre_ Corre (Keep On Running)';b'Los Salvajes'
b'Love Like This';b'Natasha Bedingfield'
b'Freed From Desire (Alternate Mix)';b'Flame'
b'Shifter';b'Timo Maas featuring MC Chikaboo'
b'Fried Neck Bones And Some Home Fries';b'Santana'
b'Thriller';b'Fall Out Boy'
b'1000 Of Years Ago';b'Namatjira'
b'Getto Boys';b'Jack Orsen feat. Fumanschu_ Justus'
b'Megaton B-Boy 2000 (LP Version)';b'Handsome Boy Modeling School'
b'Qing Yi Shi';b'Leon Lai'
b'Eyes Of A Stranger (Album Version)';b'P.O.D.'
b'Sent By Angels';b'Arc Angels'
b'Crosses of crossed colors 3';b'Henri Pousseur'
b'The Plot To Bomb The Panhandle (Album Version)';b'A Day To Remember'
b'Wendy';b'Jesse Malin'
b'El troyano';b'Alfredo Guti\xc3\xa9rrez'
"b""It'll All Come Around (Album Version)""";b'Back Door Slam'
b'Let Him Fly';b'Patty Griffin'
b'The Bottom Line';b'Rick Astley'
b'Outside';b'Mariah Carey'
b'Roadhouse Blues (Live In Detroit) (LP Version)';b'The Doors'
b'People Never Give Up';b'Curtis Mayfield'
b'Marrakech';b'ATB'
b'Hiroshima';b'Utopia'
b'The Cat Came Back';b'Laurie Berkner'
b'Going Down';b'The Germs'
b'Never Again (Album Version)';b'Killswitch Engage'
b'Earth Child (World)';b'Sharon Burch'
"b'Silent Night (Featuring Geoffrey Jones_ Terrence ""T-Bone"" Frierson_ Billy Steele)'";b'Sounds Of Blackness'
b'Price I Pay';"b""Jane's Addiction"""
"b""My Man's Gone Now""";b'Rhian Lois'
"b""Sweet Child O' Mine""";"b""Guns N' Roses"""
b'Master_ Faster_ Sweet Desaster';b'Nightfall'
b'Playboy Theme';b'Bob Wills'
b'Around The World';b'Parallel Sound'
"b""Thanks God I'm A Country Boy""";b'Mr. Blue'
b'Java Sparrow';b'Terry Callier'
b'Fritzy & Helen Hanft (Album)';b'Mark Lowry'
b'Girls';b'Ayo'
"b""La Saint-Jean d'\xc3\xa9t\xc3\xa9""";b'Jean Segurel'
b'The Michael Vick Song';b'Tim Wilson'
b'Subida y entrada al cante';b'Varios'
b'Love You Again';b'Marc Dorsey'
b'Canta Una Canci\xc3\xb3n De Amor';b'Alejandro Lerner'
b'Erick Sermon';b'Erick Sermon'
b'Gloria';b'Julissa'
b'Lion Paw';b'Fyah Blaze'
b'Die Zeit';"b""Oesch's die Dritten"""
"b""Den S'Adiko""";b'Natassa Theodoridou'
b'Believe (Album Version)';b'Josh Groban'
b'Half Way Out The Door (Live)';b'Elvin Bishop'
b'Soundtracks and Come Backs (radio mix)';b'Goldfish'
b'Honey Fingers';b'Richard Galliano'
b'Where You From';b'DJ Godfather'
b'Tell Me';b'Toni Braxton'
b'Point And Shoot (Demo)';b'Pepper'
b'Old Woman From Wexford';"b'Tommy Makem;The Clancy Brothers'"
b'Con el chacacha del tren (Canc\xc3\xadon por Rumba)';b'Triana Pura'
b'Master Mantrol (Dub / Instrumental Reggae Music)';b'Mikey Dread'
"b""She's My Woman""";b'Crusaders'
b'Maria Betania';b'Quinteto Violado'
b'Where Are You';b'Abbott & Chambers'
b'Am I Losing You';b'The Cate Brothers'
b'Love_ Respect & Loyalty (feat. Sophie & Cait La Lee)';b'Proficy'
"b'Inrtoduction ""Hing Hye Srder'";b'Karnig Sarkissian'
b'Bath Of Least Resistance';b'NOFX'
b'I Swear the Visine is for my Allergies';b'Salt The Wound'
b'Reunited';b'Louisa Mark feat. Kevin Henry'
b'Nocturne For Piano No. 8 In D Flat Major_ Op. 84 No. 8 (also in Huit pi\xc3\xa8ces br\xc3\xa8ves_ Op. 84/8)';b'David Jalbert'
b'Trash (live Paris)';b'New York Dolls'
b'Paloma Consentida';b'Carmen Y Laura'
b'The 23rd Psalm';b'Steve Erquiaga'
b'Talk About Me';"b""Screamin' Jay Hawkins"""
b'Wishy Washy Woman';b'Mighty Joe Young'
b'Yi Xiao Shi Chong Yin';b'Edmond Leung'
"b""L'Aventurier""";b'Jacques Dutronc'
b'No Loafting';b'Junior Reid'
b'If you Seek Amy';b'Hoodfellas'
b'Ali Baba';b'Jackie Edwards'
b'Cheshire Grin';b'Charlie Khan'
b'Leave Me Be';b'The Shirrows'
b'Death Blow';b'Kool Moe Dee'
b'The Future';b'Benga'
b'4 Minutes [Featuring Justin Timberlake And Timbaland] [Junkie XL Remix Edit]';b'Madonna'
b'Cursed Angel Of Doom (Previously Unreleased&Re-Recorded Track)';b'Behemoth'
